tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
PKQA-6K	PKQA-6K_LP-DIR-T	PKQA-6K		lt	115.4	13.0	2	6	0	18.4	8.0	403	273	K		shoemake 2025-02-28 13:44:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-6L		PKQA-6L																	This study	LP-NOMAG				PKQA	PKQA
PKQA-6L		PKQA-6																	This study	LP-NOMAG				PKQA	PKQA
PKQA-6M		PKQA-6																	This study	LP-NOMAG				PKQA	PKQA
PKQA-6M		PKQA-6M																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7A		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7A		PKQA-7A																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7B	PKQA-7B_LP-DIR-T	PKQA-7B		mt	116.6	13.1	2	6	0	6.2	7.4	783	633	K		shoemake 2025-02-28 13:46:51	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7B	PKQA-7B_LP-DIR-T	PKQA-7B		lt	97.4	18.9	2	4	0	12.5	5.3	373	77	K		shoemake 2025-02-28 13:46:51	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7B		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7B		PKQA-7B																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7C	PKQA-7C_LP-DIR-T	PKQA-7C		mt	112.4	19.7	2	7	0	3.9	7.2	783	603	K		shoemake 2025-02-28 13:49:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7C	PKQA-7C_LP-DIR-T	PKQA-7C		lt	109.3	16.4	2	5	0	4.0	6.4	403	77	K		shoemake 2025-02-28 13:49:21	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7C		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7C		PKQA-7C																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7D	PKQA-7D_LP-DIR-T	PKQA-7D		lt	113.8	17.6	2	6	0	3.4	9.3	433	77	K		shoemake 2025-02-28 13:51:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7D	PKQA-7D_LP-DIR-T	PKQA-7D		mt	114.0	23.3	2	7	0	5.0	6.3	783	603	K		shoemake 2025-02-28 13:51:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7D		PKQA-7D																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7D		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7E	PKQA-7E_LP-DIR-T	PKQA-7E		mt	120.9	24.1	2	7	0	3.9	4.9	783	603	K		shoemake 2025-02-28 13:54:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7E		PKQA-7E																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7E	PKQA-7E_LP-DIR-T	PKQA-7E		lt	113.4	22.7	2	4	0	5.6	13.4	343	273	K		shoemake 2025-02-28 13:54:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7E		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7F	PKQA-7F_LP-DIR-T	PKQA-7F		lt	122.8	21.0	2	7	0	3.4	8.6	433	273	K		shoemake 2025-02-28 13:56:56	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7F	PKQA-7F_LP-DIR-T	PKQA-7F		mt	124.6	28.3	2	7	0	4.0	3.8	783	603	K		shoemake 2025-02-28 13:56:56	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7F		PKQA-7F																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7F		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7G	PKQA-7G_LP-DIR-T	PKQA-7G		mt	125.2	35.4	2	7	0	4.4	4.0	783	603	K		shoemake 2025-02-28 13:59:24	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7G	PKQA-7G_LP-DIR-T	PKQA-7G		lt	118.6	27.7	2	5	0	7.2	8.2	403	77	K		shoemake 2025-02-28 13:59:24	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7G		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7G		PKQA-7G																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7H		PKQA-7H																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7H	PKQA-7H_LP-DIR-T	PKQA-7H		mt	126.6	39.6	2	7	0	4.6	3.9	783	603	K		shoemake 2025-02-28 14:01:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7H		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7H	PKQA-7H_LP-DIR-T	PKQA-7H		lt	124.5	28.3	2	6	0	5.4	7.1	433	77	K		shoemake 2025-02-28 14:01:50	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7I		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7I		PKQA-7I																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7I	PKQA-7I_LP-DIR-T	PKQA-7I		lt	128.4	29.4	2	5	0	5.9	7.0	403	77	K		shoemake 2025-02-28 15:22:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7I	PKQA-7I_LP-DIR-T	PKQA-7I		mt	137.2	40.1	2	7	0	5.6	4.6	783	603	K		shoemake 2025-02-28 15:22:27	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7J	PKQA-7J_LP-DIR-T	PKQA-7J		mt	136.0	46.6	2	6	0	5.3	1.7	783	633	K		shoemake 2025-02-28 15:24:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7J	PKQA-7J_LP-DIR-T	PKQA-7J		lt	127.6	33.6	2	5	0	5.1	8.5	373	273	K		shoemake 2025-02-28 15:24:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7J		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7J		PKQA-7J																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7K	PKQA-7K_LP-DIR-T	PKQA-7K		lt	127.2	36.0	2	4	0	6.2	5.5	343	273	K		shoemake 2025-02-28 15:27:22	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7K		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7K		PKQA-7K																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7K	PKQA-7K_LP-DIR-T	PKQA-7K		mt	136.4	51.8	2	8	0	4.5	3.3	783	573	K		shoemake 2025-02-28 15:27:22	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-7L		PKQA-7																	This study	LP-NOMAG				PKQA	PKQA
PKQA-7L		PKQA-7L																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8A		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8A		PKQA-8A																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8B	PKQA-8B_LP-DIR-T	PKQA-8B		mt	126.2	40.7	2	8	0	1.3	5.8	783	573	K		shoemake 2025-02-28 15:29:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8B		PKQA-8B																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8B	PKQA-8B_LP-DIR-T	PKQA-8B		lt	131.2	37.0	2	7	0	4.3	11.4	403	273	K		shoemake 2025-02-28 15:29:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8B		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8C	PKQA-8C_LP-DIR-T	PKQA-8C		lt	127.0	40.9	2	6	0	0.9	13.2	433	77	K		shoemake 2025-02-28 15:32:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8C		PKQA-8C																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8C		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8C	PKQA-8C_LP-DIR-T	PKQA-8C		mt	130.1	40.0	2	6	0	2.1	2.0	753	603	K		shoemake 2025-02-28 15:32:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8D		PKQA-8D																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8D		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8D	PKQA-8D_LP-DIR-T	PKQA-8D		lt	130.3	39.5	2	4	0	6.1	8.3	373	77	K		shoemake 2025-02-28 15:34:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8D	PKQA-8D_LP-DIR-T	PKQA-8D		mt	128.7	43.4	2	8	0	1.6	2.9	783	573	K		shoemake 2025-02-28 15:34:55	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8E	PKQA-8E_LP-DIR-T	PKQA-8E		lt	133.3	39.4	2	6	0	5.8	4.7	433	77	K		shoemake 2025-02-28 15:37:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8E	PKQA-8E_LP-DIR-T	PKQA-8E		mt	128.9	45.5	2	8	0	1.8	1.6	783	573	K		shoemake 2025-02-28 15:37:25	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8E		PKQA-8E																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8E		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8F	PKQA-8F_LP-DIR-T	PKQA-8F		lt	134.7	40.8	2	4	0	5.4	14.2	373	77	K		shoemake 2025-02-28 15:39:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8F		PKQA-8F																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8F		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8F	PKQA-8F_LP-DIR-T	PKQA-8F		mt	132.1	47.3	2	6	0	1.7	1.0	753	603	K		shoemake 2025-02-28 15:39:53	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8G		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8G	PKQA-8G_LP-DIR-T	PKQA-8G		lt	128.6	47.7	2	5	0	2.1	2.9	403	77	K		shoemake 2025-02-28 15:42:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8G		PKQA-8G																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8G	PKQA-8G_LP-DIR-T	PKQA-8G		mt	133.8	50.3	2	6	0	1.9	2.3	723	573	K		shoemake 2025-02-28 15:42:20	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8H	PKQA-8H_LP-DIR-T	PKQA-8H		mt	135.1	52.7	2	6	0	1.9	2.0	723	573	K		shoemake 2025-02-23 10:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8H		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8H		PKQA-8H																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8H	PKQA-8H_LP-DIR-T	PKQA-8H		lt	131.8	47.7	2	4	0	2.0	2.6	343	273	K		shoemake 2025-02-23 10:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8I	PKQA-8I_LP-DIR-T	PKQA-8I		lt	126.9	53.1	2	9	0	3.1	5.2	483	273	K		shoemake 2025-02-28 15:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8I		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8I	PKQA-8I_LP-DIR-T	PKQA-8I		mt	135.4	57.5	2	7	0	2.2	2.8	783	603	K		shoemake 2025-02-28 15:53:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8I		PKQA-8I																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8J		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8J		PKQA-8J																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8J	PKQA-8J_LP-DIR-T	PKQA-8J		mt	135.7	61.1	2	8	0	1.4	2.9	783	573	K		shoemake 2025-02-28 15:55:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8J	PKQA-8J_LP-DIR-T	PKQA-8J		lt	130.7	52.8	2	8	0	3.4	4.9	483	77	K		shoemake 2025-02-28 15:55:33	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8K		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8K		PKQA-8K																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8K	PKQA-8K_LP-DIR-T	PKQA-8K		lt	137.8	48.3	2	4	0	8.0	2.7	373	77	K		shoemake 2025-02-28 15:58:03	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8K	PKQA-8K_LP-DIR-T	PKQA-8K		mt	144.2	61.8	2	7	0	1.9	1.3	783	603	K		shoemake 2025-02-28 15:58:03	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8L		PKQA-8L																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8L		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8L	PKQA-8L_LP-DIR-T	PKQA-8L		mt	149.6	64.3	2	8	0	1.4	2.5	783	573	K		shoemake 2025-02-28 16:00:35	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8L	PKQA-8L_LP-DIR-T	PKQA-8L		lt	139.3	49.7	2	5	0	4.5	3.3	373	273	K		shoemake 2025-02-28 16:00:35	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-8M		PKQA-8																	This study	LP-NOMAG				PKQA	PKQA
PKQA-8M		PKQA-8M																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9A		PKQA-9A																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9A		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9A	PKQA-9A_LP-DIR-T	PKQA-9A		mt	158.2	49.0	2	8	0	0.4	1.3	783	573	K		shoemake 2025-02-28 16:07:30	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9A	PKQA-9A_LP-DIR-T	PKQA-9A		lt	161.6	42.9	2	6	0	5.1	5.2	403	77	K		shoemake 2025-02-28 16:07:30	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9B		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9B	PKQA-9B_LP-DIR-T	PKQA-9B		lt	155.6	47.9	2	8	0	0.7	9.6	483	77	K		shoemake 2025-02-28 16:10:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9B		PKQA-9B																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9B	PKQA-9B_LP-DIR-T	PKQA-9B		mt	155.3	52.0	2	6	0	0.6	4.3	753	603	K		shoemake 2025-02-28 16:10:00	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9C	PKQA-9C_LP-DIR-T	PKQA-9C		lt	161.9	47.0	2	7	0	1.7	6.2	433	273	K		shoemake 2025-02-28 16:13:59	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9C		PKQA-9C																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9C		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9C	PKQA-9C_LP-DIR-T	PKQA-9C		mt	160.2	48.8	2	8	0	0.7	2.0	783	573	K		shoemake 2025-02-28 16:13:59	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9D		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9D	PKQA-9D_LP-DIR-T	PKQA-9D		lt	160.7	43.3	2	8	0	1.0	5.9	483	77	K		shoemake 2025-02-28 16:16:26	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9D	PKQA-9D_LP-DIR-T	PKQA-9D		mt	162.9	47.7	2	8	0	0.5	2.5	783	573	K		shoemake 2025-02-28 16:16:26	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9D		PKQA-9D																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9E		PKQA-9E																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9E	PKQA-9E_LP-DIR-T	PKQA-9E		mt	162.0	52.2	2	7	0	0.6	1.3	783	603	K		shoemake 2025-02-28 16:18:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9E	PKQA-9E_LP-DIR-T	PKQA-9E		lt	164.1	39.4	2	7	0	7.7	15.2	433	77	K		shoemake 2025-02-28 16:18:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9E		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9F		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9F		PKQA-9F																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9F	PKQA-9F_LP-DIR-T	PKQA-9F		mt	163.7	51.4	2	8	0	0.8	1.6	783	573	K		shoemake 2025-02-28 16:30:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9F	PKQA-9F_LP-DIR-T	PKQA-9F		lt	152.7	56.8	2	6	0	10.4	17.9	433	77	K		shoemake 2025-02-28 16:30:15	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9G	PKQA-9G_LP-DIR-T	PKQA-9G		lt	145.0	62.7	2	6	0	12.8	10.7	433	77	K		shoemake 2025-02-28 16:34:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9G		PKQA-9G																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9G		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9G	PKQA-9G_LP-DIR-T	PKQA-9G		mt	162.4	55.3	2	8	0	0.9	1.4	783	573	K		shoemake 2025-02-28 16:34:42	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKQA	PKQA
PKQA-9H		PKQA-9H																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9H		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9I		PKQA-9																	This study	LP-NOMAG				PKQA	PKQA
PKQA-9I		PKQA-9I																	This study	LP-NOMAG				PKQA	PKQA
PKSB-1A		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1A		PKSB-1A																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1B		PKSB-1B																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1B		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1B	PKSB-1B_LP-DIR-T	PKSB-1		lt	199.4	-0.2	2	4	0	6.5	3.1	373	77	K		shoemake 2025-04-15 15:28:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1B	PKSB-1B_LP-DIR-T	PKSB-1		mt	197.4	-14.0	2	5	0	1.3	4.7	693	603	K		shoemake 2025-04-15 15:28:02	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1C	PKSB-1C_LP-DIR-T	PKSB-1		mt	190.1	-19.4	2	5	0	2.1	2.7	723	633	K		shoemake 2025-04-15 15:30:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1C	PKSB-1C_LP-DIR-T	PKSB-1		lt	193.1	-1.6	2	4	0	6.4	1.1	463	373	K		shoemake 2025-04-15 15:30:29	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1C		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1C		PKSB-1C																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1D	PKSB-1D_LP-DIR-T	PKSB-1		mt	192.6	-13.1	2	6	0	1.5	2.4	723	603	K		shoemake 2025-04-15 15:32:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1D	PKSB-1D_LP-DIR-T	PKSB-1		lt	184.3	-5.6	2	5	0	5.6	1.3	463	343	K		shoemake 2025-04-15 15:32:54	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1D		PKSB-1D																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1D		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1E		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1E	PKSB-1E_LP-DIR-T	PKSB-1		lt	186.1	-5.0	2	5	0	2.9	2.4	463	343	K		shoemake 2025-04-09 23:08:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1E		PKSB-1E																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1E	PKSB-1E_LP-DIR-T	PKSB-1		mt	184.4	-9.4	2	6	0	5.9	5.8	693	573	K		shoemake 2025-04-09 23:08:16	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1F	PKSB-1F_LP-DIR-T	PKSB-1		mt	191.8	-9.5	2	6	0	1.8	2.8	723	573	K		shoemake 2025-04-15 15:37:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1F	PKSB-1F_LP-DIR-T	PKSB-1		lt	189.0	-5.0	2	5	0	1.9	1.9	463	343	K		shoemake 2025-04-15 15:37:52	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1F		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1F		PKSB-1F																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1G	PKSB-1G_LP-DIR-T	PKSB-1		lt	188.6	-5.4	2	3	0	1.1	1.7	403	343	K		shoemake 2025-04-15 15:40:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1G	PKSB-1G_LP-DIR-T	PKSB-1		mt	194.9	-9.7	2	3	0	2.0	3.3	723	663	K		shoemake 2025-04-15 15:40:23	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1G		PKSB-1G																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1G		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1H	PKSB-1H_LP-DIR-T	PKSB-1		lt	176.4	-6.8	2	4	0	8.9	4.8	433	343	K		shoemake 2025-02-21 10:30:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1H	PKSB-1H_LP-DIR-T	PKSB-1		mt	181.0	-3.9	2	6	0	7.5	3.7	693	543	K		shoemake 2025-02-21 10:30:05	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSB	PKSB
PKSB-1H		PKSB-1																	This study	LP-NOMAG				PKSB	PKSB
PKSB-1H		PKSB-1H																	This study	LP-NOMAG				PKSB	PKSB
PKSF-0A		PKSF-0A																	This study	LP-NOMAG				PKSF	PKSF
PKSF-0A		PKSF-0																	This study	LP-NOMAG				PKSF	PKSF
PKSF-0A	PKSF-0A_LP-DIR-T	PKSF-0A		lt	304.1	17.0	2	5	0	6.5	14.1	433	77	K		shoemake 2025-08-07 14:52:41	pmagpy-4.3.7: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			PKSF	PKSF
